lemma,freq
łaciński,3
srebrny,3
wiarygodny,3
analogowy,3
mistrzowski,3
wielkanocny,3
szwedzki,3
cudzy,3
nieprzerwany,3
gorliwy,3
chudy,3
ergonomiczny,3
energetyczny,3
organiczny,3
ubogi,3
instalacyjny,3
błękitny,3
truskawkowy,3
homoseksualny,3
holenderski,3
ślubny,3
materialny,3
nawigacyjny,3
wieczorny,3
obraźliwy,3
odważny,3
fachowy,3
miesiączkowy,3
cytrynowy,3
emocjonalny,3
przypadkowy,3
smutny,3
wyśmienity,3
konny,3
wegański,3
dwukierunkowy,3
kurierski,3
cykliczny,3
konsumencki,3
zapobiegawczy,3
miniony,3
jednakowy,3
słuchowy,3
ówczesny,3
śląski,3
owczy,3
azjatycki,3
optymalny,3
legendarny,3
śliwkowy,3
orientalny,3
dźwiękowy,3
zwierzęcy,3
pieniężny,3
nieustanny,3
początkowy,3
wystarczający,3
luźny,3
dziecięcy,3
wrażliwy,3
powolny,3
żmudny,3
wilgotny,3
mokry,3
rewolucyjny,3
noclegowy,3
jedwabisty,3
wiążący,3
niekorzystny,3
zespołowy,3
porównywalny,3
porządny,3
telewizyjny,3
gumowy,3
nieprzyjemny,3
usługowy,3
równy,3
kobiecy,3
pilny,3
poranny,3
magazynowy,3
barwny,3
uprzedni,3
przygodowy,3
poufny,3
mineralny,3
kompetentny,3
bezużyteczny,3
papieski,3
mięsny,3
odpornościowy,3
migdałowy,3
miejscowy,3
służbowy,3
winny,3
wszechobecny,3
antywirusowy,3
wiosenny,3
ekologiczny,3
gryczany,3
długoterminowy,3
wizualny,3
absolutny,3
szary,3
kwiatowy,3
grecki,3
wieczny,3
aluminiowy,3
wzajemny,3
pożyteczny,3
miodowy,3
bananowy,3
aukcyjny,3
rozsądny,3
nieprawdopodobny,3
badawczy,3
szalony,3
wielofunkcyjny,3
genetyczny,3
rumiany,3
zeszły,3
obliczeniowy,3
kameralny,3
dotychczasowy,3
znajomy,3
węgierski,3
ekskluzywny,3
wytrawny,3
gruziński,3
przepiękny,3
luksusowy,3
ryzykowny,3
dziesiąty,3
fabularny,3
spory,3
wiejski,3
warzywny,3
terrorystyczny,3
wielogodzinny,3
owsiany,3
sprzeczny,3
bazowy,3
negatywny,3
boczny,3
różany,3
biedny,3
wzrokowy,2
nieoczekiwany,2
sądowy,2
cywilny,2
jelitowy,2
brzydki,2
wieloletni,2
radziecki,2
indyjski,2
kliniczny,2
medialny,2
przedwczesny,2
nasienny,2
zamienny,2
lśniący,2
śniadaniowy,2
zaistniały,2
asynchroniczny,2
wejściowy,2
nieliczny,2
wredny,2
przystojny,2
serialowy,2
środowiskowy,2
modelowy,2
płciowy,2
niespotykany,2
piwny,2
stuprocentowy,2
kolczasty,2
rozległy,2
zajęty,2
klubowy,2
grzeszny,2
czytelny,2
mdły,2
aktorski,2
offline,2
drogowy,2
śmiały,2
skłonny,2
smukły,2
aplikacyjny,2
mroźny,2
gotycki,2
odwieczny,2
subiektywny,2
barokowy,2
dobrany,2
asymetryczny,2
gorzowski,2
demoniczny,2
pogodny,2
rozrywkowy,2
nastoletni,2
niewyobrażalny,2
osmański,2
zbawienny,2
krowi,2
nowatorski,2
żelazny,2
oddany,2
wskazany,2
niedługi,2
binarny,2
przyzwoity,2
wyborny,2
uprzejmy,2
niewidoczny,2
szlachetny,2
bezkonkurencyjny,2
chrupki,2
nieskazitelny,2
brokułowy,2
starożytny,2
pierwotny,2
profilowy,2
wyłączny,2
nienaganny,2
naiwny,2
rejestracyjny,2
koncertowy,2
nagi,2
cieplny,2
krwionośny,2
parowy,2
zapachowy,2
dwudniowy,2
pomarańczowy,2
arbitralny,2
wiekowy,2
przełomowy,2
sławny,2
nieśmiały,2
nadzorczy,2
ilościowy,2
podejrzany,2
wrocławski,2
toskański,2
morelowy,2
prymitywny,2
korporacyjny,2
utalentowany,2
przedni,2
niejaki,2
piaszczysty,2
zbliżony,2
złocisty,2
niewidzialny,2
skandynawski,2
malinowy,2
niecały,2
kosztowny,2
karmelowy,2
zmysłowy,2
bożonarodzeniowy,2
intymny,2
kanoniczny,2
przedsoborowy,2
możny,2
dniowy,2
silikonowy,2
pomyślny,2
efektowny,2
biblijny,2
rygorystyczny,2
chwilowy,2
osiedlowy,2
przestronny,2
facebookowy,2
sierpniowy,2
dogłębny,2
ligowy,2
rybacki,2
logistyczny,2
neutralny,2
pobieżny,2
etyczny,2
majowy,2
alarmowy,2
antystatyczny,2
brązowy,2
dobrowolny,2
prawdopodobny,2
dogodny,2
gwałtowny,2
magnetyczny,2
identyczny,2
brytyjski,2
uznany,2
zwyczajny,2
wadliwy,2
lodowaty,2
gigantyczny,2
rudy,2
smakowity,2
uczelniany,2
ceramiczny,2
wileński,2
heretycki,2
popołudniowy,2
tytułowy,2
eklektyczny,2
posępny,2
liturgiczny,2
zwarty,2
ziemski,2
gęsi,2
pisarski,2
gregoriański,2
nieregularny,2
archiwalny,2
samotny,2
życzeniowy,2
wtórny,2
targowy,2
kulturowy,2
jednodniowy,2
toksyczny,2
odświętny,2
serwerowy,2
wykładniczy,2
chromy,2
rodzimy,2
fascynujący,2
rumuński,2
drewniany,2
racjonalny,2
bitowy,2
cynamonowy,2
miętowy,2
tutejszy,2
śmietanowy,2
oszczędnościowy,2
posoborowy,2
ziemniaczany,2
semantyczny,2
cytrusowy,2
śródziemny,2
wybitny,2
stosowany,2
deserowy,2
krótkotrwały,2
sympatyczny,2
rekordowy,2
wątpliwy,2
biletowy,2
weekendowy,2
behawioralny,2
wędrowny,2
afiliacyjny,2
pomorski,2
martwy,2
spójny,2
komunistyczny,2
uliczny,2
nieodpowiedni,2
ruchomy,2
błędny,2
niezmienny,2
nośny,2
bojowy,2
nadmorski,2
pracowity,2
pożegnalny,2
grzeczny,2
wstępny,2
bakteryjny,2
pokaźny,2
niesławny,2
swobodny,2
wyjściowy,2
rodzicielski,2
grejpfrutowy,2
wojenny,2
ustawodawczy,2
powszechny,2
wojskowy,2
dokuczliwy,2
górski,2
niepewny,2
czujny,2
niezgodny,2
miniaturowy,2
stylowy,2
krwawy,2
podwodny,2
awaryjny,2
niemały,2
tęgi,2
przekonujący,2
szwajcarski,2
niewinny,2
wyrazisty,2
śledczy,2
jednostronny,2
odpowiedny,2
starodawny,2
zastępczy,2
netto,2
zdolny,2
staranny,2
niedrogi,2
trupi,2
szokujący,2
gładki,2
soczysty,2
cielesny,2
łóżkowy,2
spontaniczny,2
jabłkowy,2
chłodny,2
kanadyjski,2
geograficzny,2
zaskakujący,2
redakcyjny,2
kuchenny,2
gorzkawy,2
księgowy,2
wpływowy,2
sztywny,2
jędrny,2
pionowy,2
wodnisty,2
losowy,2
papilarny,2
pochlebny,2
futurystyczny,2
banalny,2
łatwopalny,2
obszerny,2
chętny,2
sąsiedzki,2
podróżny,2
przeróżny,2
obrotowy,2
głośny,2
pochodny,2
karciany,1
kiepski,1
gospodarski,1
witaminowy,1
buddyjski,1
bezprecedensowy,1
nieszczęsny,1
chłopski,1
mineralogiczny,1
egoistyczny,1
ścierny,1
macierzysty,1
ultrafioletowy,1
średniowieczny,1
cieszyński,1
zdziwiony,1
ironiczny,1
desperacki,1
anglojęzyczny,1
trzcinowy,1
obiektywny,1
magisterski,1
daktylowy,1
trzewny,1
wielopokoleniowy,1
prześmiewczy,1
powitalny,1
syntetyczny,1
przezabawny,1
plemienny,1
egipski,1
numeryczny,1
skalisty,1
błahy,1
nieuleczalny,1
konsekwentny,1
blogowy,1
przemiły,1
odkrywczy,1
tlenowy,1
błogi,1
kretyński,1
upadły,1
wesoły,1
radykalny,1
księżycowy,1
nierdzewny,1
przepisowy,1
macierzyński,1
lazurowy,1
ortopedyczny,1
sceniczny,1
antypatyczny,1
wielostronicowy,1
niebanalny,1
opiekuńczy,1
modry,1
kolekcjonerski,1
poręczny,1
przestrzenny,1
poetycki,1
styczniowy,1
paryski,1
zaginiony,1
umiejętny,1
zwariowany,1
zdradliwy,1
wyrafinowany,1
asenizacyjny,1
niekompletny,1
niedokładny,1
nieaktualny,1
niedobry,1
zagorzały,1
puchaty,1
półprzeźroczysty,1
umysłowy,1
partnerski,1
aksamitny,1
grubiański,1
jedwabny,1
wykonawczy,1
odnawialny,1
niezmierny,1
elektroenergetyczny,1
kokainowy,1
stryjeczny,1
romski,1
szablonowy,1
jajowaty,1
godzinny,1
orli,1
pokazowy,1
paranormalny,1
monotonny,1
kaloryczny,1
nałęczowski,1
prozaiczny,1
zniesmaczony,1
wieloaspektowy,1
wigilijny,1
szparagowy,1
rzymski,1
zbiorczy,1
malowniczy,1
pachwinowy,1
ozdobny,1
fundamentalny,1
debilny,1
dodatni,1
bezsensowny,1
kapłański,1
ranny,1
uchwytny,1
dentystyczny,1
lniany,1
linowy,1
mądry,1
wojowniczy,1
piętnasty,1
włóknisty,1
chwalebny,1
korzeniowy,1
partyzancki,1
niematerialny,1
mysi,1
brazylijski,1
nietrzeźwy,1
celowy,1
uczuciowy,1
okolicznościowy,1
pokładowy,1
wstydliwy,1
wentylacyjny,1
kurkowy,1
socjalistyczny,1
sądowniczy,1
demokratyczny,1
pełnometrażowy,1
uważny,1
pornograficzny,1
pustynny,1
marchewkowy,1
błyskotliwy,1
międzyludzki,1
kinowy,1
pobożny,1
treściwy,1
rozpowszechniony,1
odwrotny,1
przedszkolny,1
akumulatorowy,1
szanowny,1
pieczarkowy,1
bezmyślny,1
zadziwiający,1
platynowy,1
nieporadny,1
zbożowy,1
wolnorynkowy,1
diamentowy,1
żywieniowy,1
wybredny,1
arcymistrzowski,1
randkowy,1
hurtowy,1
nadnaturalny,1
jubileuszowy,1
karygodny,1
alfanumeryczny,1
deszczowy,1
młodzieńczy,1
krajobrazowy,1
kreskowy,1
spragniony,1
czyściutki,1
nieładny,1
ubraniowy,1
koszmarny,1
klasycystyczny,1
lubelski,1
samowolny,1
eteryczny,1
bezwartościowy,1
jawny,1
warunkowy,1
ojczysty,1
dostrzegalny,1
językowy,1
nieuczciwy,1
bieszczadzki,1
lekcyjny,1
suchutki,1
rządowy,1
nieomylny,1
stalowy,1
apostolski,1
laskowy,1
nadludzki,1
równorzędny,1
merytoryczny,1
dydaktyczny,1
singapurski,1
gorzki,1
norweski,1
autostradowy,1
pragmatyczny,1
pulchny,1
jasnobrązowy,1
nieżonaty,1
postmodernistyczny,1
wyczynowy,1
optymistyczny,1
powojenny,1
fonetyczny,1
sezonowy,1
nadprogramowy,1
uzdrawiający,1
analogiczny,1
przychylny,1
pojazdowy,1
źródlany,1
znamienny,1
strojny,1
polowy,1
policyjny,1
muszy,1
wytrwały,1
wybujały,1
okazyjny,1
bezosobowy,1
rzemieślniczy,1
tolerancyjny,1
bezawaryjny,1
kokieteryjny,1
pogrzebowy,1
szeregowy,1
giętki,1
turkusowy,1
ramowy,1
werbalny,1
bitewny,1
bezlitosny,1
lekkostrawny,1
rolny,1
belgijski,1
nachalny,1
niezrozumiały,1
opłacalny,1
chwiejny,1
studencki,1
przedsiębiorczy,1
śnieżny,1
wybuchowy,1
dostojny,1
ufny,1
niesforny,1
granatowy,1
lotny,1
egzaltowany,1
wymierny,1
przepiórczy,1
niewystarczający,1
biomedyczny,1
grudniowy,1
terenowy,1
dyskusyjny,1
woli,1
bezwarunkowy,1
ogłoszeniowy,1
pruszkowski,1
leniwy,1
soborowy,1
chaotyczny,1
samoobsługowy,1
sukcesywny,1
alpejski,1
bezcłowy,1
nerwowy,1
wszechmocny,1
olimpijski,1
autystyczny,1
modalny,1
statyczny,1
teraźniejszy,1
ulotny,1
prawowity,1
niewykrywalny,1
ratalny,1
mazowiecki,1
poznański,1
nieszablonowy,1
saudyjski,1
octowy,1
łączny,1
priorytetowy,1
pociągający,1
nadprzyrodzony,1
winylowy,1
eksperymentalny,1
comiesięczny,1
renesansowy,1
pierwszoosobowy,1
konstytucyjny,1
grzewczy,1
bębnowy,1
prowansalski,1
argentyński,1
palmowy,1
skory,1
wytrzymałościowy,1
niedoszły,1
setny,1
uniwersytecki,1
kontynentalny,1
budowlany,1
purpurowy,1
stanowczy,1
węgielny,1
minutowy,1
hierarchiczny,1
otyły,1
chrzestny,1
bankomatowy,1
blady,1
nieparlamentarny,1
rycerski,1
popielaty,1
ogólnopolski,1
lądowy,1
prawniczy,1
meczowy,1
sodowy,1
bestsellerowy,1
powierzchowny,1
poniektóry,1
komercyjny,1
mięśniowy,1
teologiczny,1
odręczny,1
jęczmienny,1
śmietankowy,1
przesadny,1
niewłaściwy,1
książkowy,1
jednoosobowy,1
bity,1
responsywny,1
rasowy,1
grawitacyjny,1
niepokojący,1
niedaleki,1
letniskowy,1
zgrany,1
symboliczny,1
nieopatrzny,1
sąsiedni,1
zasobny,1
pamiętny,1
bezstresowy,1
zapalny,1
łuczniczy,1
akceptowalny,1
kłamliwy,1
nieswój,1
hojny,1
manualny,1
wykonywalny,1
olbrzymi,1
diabelski,1
stereotypowy,1
naoczny,1
nieformalny,1
niemieckojęzyczny,1
przyjacielski,1
elementarny,1
niekompatybilny,1
urodzinowy,1
śródziemnomorski,1
poziomy,1
gościnny,1
solo,1
bezchmurny,1
lepki,1
skośny,1
wymiarowy,1
czosnkowy,1
biskupi,1
świecki,1
franciszkański,1
lojalny,1
gnieźnieński,1
zawzięty,1
męczący,1
duński,1
arbuzowy,1
mozaikowy,1
nigeryjski,1
niedościgniony,1
żytni,1
godziwy,1
bizantyjski,1
matematyczny,1
rakietowy,1
pionierski,1
przykry,1
powierzchni,1
zdeterminowany,1
bezinteresowny,1
zastygły,1
bajeczny,1
przedpremierowy,1
szerokopasmowy,1
zdecydowany,1
napuszony,1
beletrystyczny,1
krawiecki,1
wdzięczny,1
niepełnoletni,1
gazowany,1
ekstrawagancki,1
niekompetentny,1
chamski,1
dzielny,1
orkiszowy,1
razowy,1
wzruszony,1
rubinowy,1
śnieżnobiały,1
trawienny,1
biurkowy,1
oszałamiający,1
produktywny,1
burzliwy,1
bieliźniarski,1
bagażowy,1
szczuplutki,1
łagodny,1
zdrętwiały,1
niepozorny,1
szósty,1
kozi,1
psychopatyczny,1
familiarny,1
niepoczytalny,1
niereligijny,1
odczuwalny,1
pełnowartościowy,1
drużynowy,1
kolacyjny,1
sporadyczny,1
nietuzinkowy,1
monumentalny,1
niesłychany,1
olsztyński,1
skośnooki,1
smętny,1
parafialny,1
złodziejski,1
olśniewający,1
przeklęty,1
szachowy,1
pojemny,1
sentymentalny,1
nierealny,1
doradczy,1
dłużny,1
zimozielony,1
stratny,1
zamkowy,1
użytkowy,1
sowiecki,1
wielozadaniowy,1
szpitalny,1
całościowy,1
dokonany,1
git,1
syjonistyczny,1
niestrudzony,1
demograficzny,1
bezwzględny,1
dobroczynny,1
obłędny,1
sejmowy,1
finałowy,1
mydlany,1
doustny,1
kupny,1
kardynalny,1
impulsywny,1
lekkomyślny,1
meksykański,1
zagadkowy,1
stromy,1
zakładowy,1
malutki,1
giełdowy,1
cieniutki,1
doroczny,1
kulturalny,1
atlantycki,1
pokorny,1
ziarnisty,1
początkujący,1
życzliwy,1
orientacyjny,1
gliniany,1
karaibski,1
bezgotówkowy,1
filigranowy,1
mikroskopijny,1
modlitewny,1
restrykcyjny,1
samoprzylepny,1
psychoaktywny,1
flamandzki,1
ciemnoczerwony,1
oporny,1
czarujący,1
okoliczny,1
całodobowy,1
ustny,1
siostrzany,1
naczelny,1
poniedziałkowy,1
wielobarwny,1
dwugłowy,1
dostateczny,1
parkingowy,1
podrzędny,1
podatny,1
przedwieczny,1
nieoficjalny,1
islamski,1
ginekologiczny,1
wyblakły,1
niecny,1
dziwaczny,1
unijny,1
zawstydzony,1
symetryczny,1
rozdzielczy,1
zaprzyjaźniony,1
małżeński,1
nienormalny,1
dziurawy,1
ognisty,1
nieumarły,1
skończony,1
świetlny,1
ziołowy,1
śluzowy,1
wrodzony,1
instynktowny,1
godzinowy,1
częstochowski,1
przydługi,1
babciny,1
uporczywy,1
siłowy,1
gminny,1
fatalny,1
stopniowy,1
ciekawski,1
honorowy,1
paradoksalny,1
ogrodowy,1
wierzchni,1
feralny,1
biotyczny,1
fanowski,1
niesprawny,1
remontowy,1
bluesowy,1
porzeczkowy,1
egzotyczny,1
przybyły,1
hermetyczny,1
dramatyczny,1
dębowy,1
serowy,1
hawajski,1
nicejski,1
widzialny,1
wyczuwalny,1
straszliwy,1
nienaturalny,1
ptasi,1
weselny,1
samoczynny,1
węglowy,1
krótkoterminowy,1
śliski,1
cioteczny,1
retoryczny,1
ćwiczebny,1
wielosylabowy,1
epistemologiczny,1
barowy,1
plastikowy,1
buraczany,1
wyjazdowy,1
karmazynowy,1
próżniowy,1
gospodarny,1
bydgoski,1
śródlądowy,1
niespokojny,1
upalny,1
algebraiczny,1
osobliwy,1
kawowy,1
nieuchwytny,1
pomeczowy,1
ekstremalny,1
zębaty,1
brudny,1
ósmy,1
asystencki,1
lekarski,1
umiarkowany,1
łódzki,1
pogodowy,1
piętrowy,1
baśniowy,1
masywny,1
ateistyczny,1
humanitarny,1
olejny,1
lustrzany,1
spektakularny,1
konwencjonalny,1
kryminalny,1
ubiegłoroczny,1
niderlandzki,1
wzorowy,1
portowy,1
be,1
ambulatoryjny,1
wilczy,1
poległy,1
łaskawy,1
zakaźny,1
uszny,1
niegłupi,1
alkoholowy,1
nostalgiczny,1
balowy,1
notoryczny,1
ogoniasty,1
prześliczny,1
nieduży,1
proteinowy,1
zapadły,1
nieunikniony,1
płaczliwy,1
pruski,1
akademicki,1
przyboczny,1
pajęczy,1
watykański,1
ogniowy,1
kaleki,1
sosnowy,1
bolszewicki,1
gimnazjalny,1
tkacki,1
teatralny,1
niepełny,1
bezdotykowy,1
wieczysty,1
rożny,1
niszowy,1
emerytalny,1
niedźwiedzi,1
profilaktyczny,1
duszpasterski,1
owocny,1
rosyjskojęzyczny,1
szykowny,1
fenomenalny,1
kompaktowy,1
pasywny,1
flagowy,1
opłakany,1
zbity,1
uzależniony,1
korzenny,1
muszkatołowy,1
halloweenowy,1
uszkodzony,1
stojący,1
przedświąteczny,1
krwiożerczy,1
wyszukany,1
nieudolny,1
doczesny,1
niezdrowy,1
wojewódzki,1
personalny,1
krzepiący,1
sojuszniczy,1
warstwowy,1
indonezyjski,1
uroczysty,1
bambusowy,1
wyczerpujący,1
zobowiązany,1
nadworny,1
szkoleniowy,1
domniemany,1
kalendarzowy,1
toruński,1
ewidentny,1
życiowy,1
niewybredny,1
niewytłumaczalny,1
